Num_Acc,jour,mois,an,hrmn,lum,dep,com,agg,int,atm,col,adr,lat,long
201900052250,13,7,2019,10:20,1,988,98818,2,1,1,5,N°88 RUE A. BENEBIG,-22,
201900052251,28,3,2019,18:50,1,43,43041,2,1,1,3,GENEBRET (RUE DE),45,
201900052252,12,7,2019,15:00,1,988,98818,2,1,1,4,RUE JACQUES IEKAWE,-22,
201900052253,13,7,2019,16:15,1,976,97611,2,1,1,6,mamoudzou centre-Commandant Passot (Plac,-12,
201900052254,12,7,2019,9:20,1,976,97611,1,1,1,2,kaweni-Europe (avenue),-12,
201900052255,28,3,2019,9:50,1,42,42071,2,1,1,6,LIBERATION (AVENUE DE LA),46,
201900052256,18,6,2019,11:50,1,976,97611,2,1,1,7,mamoudzou centre-Mariage (place -mamoudz,-12,
201900052257,10,7,2019,11:40,1,976,97611,2,1,1,3,kaweni-Mangrove (route de la),-12,
201900052258,13,7,2019,16:00,1,974,97416,2,1,1,3,GENERAL DE GAULLE(AVENUE),-21,
201900052259,28,3,2019,8:04,1,41,41047,2,1,1,2,RD 2152,47,
201900052260,11,7,2019,8:42,1,974,97416,1,1,1,2,RN1 (ROUTE NATIONALE),-21,
201900052261,30,3,2019,17:30,1,38,38185,2,1,1,6,REY (BOULEVARD E.),45,
201900052262,12,7,2019,13:00,1,974,97416,1,1,1,2,OLIVINES (RUE DES),-21,
201900052263,29,3,2019,9:00,1,38,38423,2,1,1,1,ROBESPIERRE(RUE),45,
201900052264,11,7,2019,12:50,1,974,97416,2,9,1,3,DU LYCEE(RUE),-21,
201900052265,29,3,2019,17:47,1,37,37122,2,1,1,3,JEAN JAURES,47,
201900052266,11,7,2019,8:15,1,974,97416,1,9,1,6,DELISLES (ROUTE HUBERT) CD3,-21,
201900052267,29,3,2019,10:35,1,37,37122,2,1,1,2,COMTE DE MONTS (RUE DU),47,
201900052268,11,7,2019,22:20,5,974,97411,2,1,1,6,JAURES (BOULEVARD JEAN),-20,
201900052269,29,3,2019,7:20,1,37,37233,2,4,1,2,LOIRE (LEVEE DE LA),47,
201900052270,11,7,2019,14:45,1,974,97409,1,1,1,6,Route de Salazie,-21,
201900052271,11,7,2019,10:00,1,974,97409,2,3,1,3,CHEMIN AGENOR,-20,
201900052272,28,3,2019,5:55,5,37,37261,2,1,1,7,PORTILLON (RUE DE),47,
201900052273,30,3,2019,20:27,5,35,35278,1,6,1,3,MELESSE (ROND POINT DE),48,
201900052274,12,7,2019,8:30,1,973,97302,2,1,1,3,LEBLOND (ROND POINT),4,
201900052275,28,3,2019,16:55,1,35,35238,2,3,1,6,SUEDE (DE),48,
201900052276,11,7,2019,6:40,2,973,97302,2,1,1,6,BARTHELEMY (RENE),4,
201900052277,28,3,2019,17:15,1,35,35238,1,1,1,4,RN136,48,
201900052278,13,7,2019,17:50,1,69,69383,2,2,1,3,LAFAYETTE                           (CO),45,
201900052279,27,3,2019,17:30,1,35,35238,2,1,1,4,PORTE DES LOGES,48,
201900052280,13,7,2019,3:08,5,69,69259,2,1,1,7,CHAUSSON                            (R ),45,
201900052281,27,3,2019,12:30,1,35,35238,2,1,1,2,CLOS COURTEL (DU),48,
201900052282,27,3,2019,12:25,1,35,35238,2,9,1,2,ROUTE DE SAINT-MALO,48,
201900052283,12,7,2019,21:10,2,69,69383,2,1,1,1,ANTOINE CHARIAL                             (R ),45,
201900052284,12,7,2019,9:10,1,69,69388,2,2,1,7,AUDIBERT ET LAVIROTTE               (R ),45,
201900052285,12,7,2019,9:30,1,69,69383,2,2,1,3,CREQUI (DE)                         (R ),45,
201900052286,11,7,2019,21:20,5,69,69199,2,1,1,6,YVES FARGE                          (BD),45,
201900052287,11,7,2019,7:45,1,69,69387,2,1,1,2,GAMBETTA                            (CO),45,
201900052288,10,7,2019,11:30,1,69,69383,2,5,1,2,GAMBETTA                            (CO),45,
201900052289,11,7,2019,11:10,1,972,97209,2,1,1,6,CHATEAUBOEUF (ROUTE DE),14,
201900052290,28,3,2019,8:40,1,34,34172,2,1,1,2,ABRIVADO (RUE DE L'),43,
201900052291,10,7,2019,18:25,2,972,97209,2,3,1,3,FRANCOIS ARAGO (RUE),14,
201900052292,26,3,2019,15:40,1,33,33318,2,3,1,3,AVE DE BEUTRE,44,
201900052293,12,7,2019,23:25,5,69,69149,2,2,1,6,FLEURY                              (R ),45,
201900052294,24,3,2019,11:50,1,33,33063,2,1,1,3,QUAI DE BRAZZA vers Pont Chaban,44,
201900052295,11,7,2019,23:50,5,69,69382,2,9,1,3,BELLECOUR                           (PL),45,
201900052296,12,7,2019,19:15,1,69,69385,2,1,1,7,DEBROUSSE                           (AV),45,
201900052297,26,3,2019,17:00,1,33,33063,2,2,1,3,CRS DE L'YSER,44,
201900052298,10,7,2019,11:10,1,69,69034,2,2,1,3,SOLDATS (DES)                       (MO),45,
201900052299,12,7,2019,8:10,1,69,69034,2,1,1,7,GENERAL LECLERC                     (AV),45,
201900052300,12,7,2019,5:00,5,69,69389,2,1,1,2,JOANNES MASSET                      (AV),45,
201900052301,29,3,2019,13:06,1,31,31149,2,1,1,3,ST EXUPERY (CH DE),43,
201900052302,11,7,2019,0:55,5,69,69385,2,1,1,1,CHOULANS (DE)                       (CH),45,
201900052303,29,3,2019,8:06,1,31,31557,2,3,1,3,COUDRIERS (RUE DES),43,
201900052304,28,3,2019,12:25,1,31,31555,2,1,1,3,AV D ATLANTA,43,
201900052305,10,7,2019,19:40,1,69,69142,2,1,1,6,BUISSET (DU)                        (CH),45,
201900052306,28,3,2019,19:50,5,31,31555,2,1,1,6,CHE DE GARRIC,43,
201900052307,12,7,2019,12:38,1,2A,2A004,2,3,1,3,MARECHAL MONCEY AVENUE,41,
201900052308,28,3,2019,19:10,1,31,31555,2,1,1,6,ESQUIROL (PL ETIENNE ) DU 1AU 23,43,
201900052309,27,3,2019,15:33,1,31,31555,2,1,1,6,ALL HENRI SELLIER,43,
201900052310,13,7,2019,8:40,1,95,95585,2,1,1,6,DIVISION LECLERC (AVENUE DE LA),48,
201900052311,27,3,2019,9:30,1,31,31555,1,1,1,5,VA007331 A620,43,
201900052312,12,7,2019,23:45,5,95,95450,2,3,1,1,DAGNAUDES (CHEMIN DES),49,
201900052313,27,3,2019,8:00,1,31,31555,1,1,1,3,VA007331 A620,43,
201900052314,11,7,2019,12:15,1,95,95063,2,1,1,3,RUE EMILE ZOLA,48,
201900052315,29,3,2019,19:54,5,30,30189,2,1,1,6,SERRE PARADIS (CHEMIN),43,
201900052316,29,3,2019,8:50,1,30,30189,2,1,1,6,MENDES FRANCE PIERRE (AVENUE),43,
201900052317,12,7,2019,20:10,1,91,91657,2,3,7,6,HENRI CHARON (AVENUE),48,
201900052318,13,3,2019,12:25,1,30,30028,2,1,1,6,CHARRIER (AVENUE),44,
201900052319,30,3,2019,8:25,1,29,29232,2,1,1,6,LIBERATION AVENUE DE LA,47,
201900052320,28,3,2019,16:45,1,29,29232,2,4,1,3,MADEC RENE RUE,47,
201900052321,29,6,2019,17:55,1,89,89387,2,1,1,6,EMILE ZOLA (RUE),48,
201900052322,30,3,2019,15:40,1,29,29019,2,6,1,6,CHATEAU (DE 37 A 55 ET 34 A 50),48,
201900052323,11,7,2019,16:58,1,87,87085,2,1,1,6,PERRIN (RUE FRANCOIS),45,
201900052324,29,3,2019,18:35,1,29,29019,2,4,1,6,DUPLEIX,48,
201900052325,27,3,2019,16:10,1,28,28404,2,1,1,6,CHAPPEY (AVE MARC),48,
201900052326,10,7,2019,21:45,1,87,87085,2,5,1,3,LIBERATION (AVENUE DE LA),45,
201900052327,29,3,2019,12:50,1,28,28134,2,9,1,6,MARCHE COUVERT (PLACE DU),48,
201900052328,11,7,2019,12:06,1,87,87085,2,3,1,3,ISLE (RUE D'),45,
201900052329,28,3,2019,16:10,1,22,22113,2,9,1,6,SAINT MARC (RUE DE),48,
201900052330,28,3,2019,13:55,1,19,19031,2,3,1,3,PAIX (RUE DE LA),45,
201900052331,10,7,2019,11:25,1,87,87085,1,1,1,2,A20  DIFFUSEUR 28,45,
201900052332,31,3,2019,0:45,3,17,17415,2,1,1,6,RD 24,45,
201900052333,28,3,2019,8:13,1,14,14327,1,9,1,6,GAULLE (AVENUE DU GENERAL DE),49,
201900052334,9,7,2019,14:44,1,87,87085,2,2,1,2,LECLERC (AVENUE DU GENERAL),45,
201900052335,28,3,2019,17:35,1,13,13054,2,1,1,4,LIBERATION (AV DE LA ),43,
201900052336,10,7,2019,18:26,1,87,87085,2,3,1,2,HALEVY (RUE),45,
201900052337,11,7,2019,5:50,5,85,85194,2,1,1,6,AVENUE DU COMMANDANT BELMONT ,46,
201900052338,30,3,2019,21:45,5,13,13208,2,1,1,3,CORAIL (AVENUE DU),43,
201900052339,9,7,2019,19:00,1,84,84007,2,3,1,3,CHEVALIER de FOLARD (avenue du),43,
201900052340,30,3,2019,20:00,5,13,13002,2,1,1,3,7 RMENT DE TIRAILLEURS ALGERIENS (AVENUE,43,
201900052341,30,3,2019,18:30,3,13,13209,2,1,1,2,MICHELET (BOULEVARD),43,
201900052342,13,7,2019,1:50,3,82,82121,1,1,1,6,SAINT-MARTIAL (4935 ROUTE DE),43,
201900052343,30,3,2019,11:30,1,13,13212,2,1,1,6,GASTON FLOTTE (RUE),43,
201900052344,30,3,2019,9:50,1,13,13216,2,1,1,2,MILLIE MATHYS (AVENUE),43,
201900052345,30,3,2019,8:25,1,13,13211,2,1,1,2,SAINT MENET (AVENUE DE),43,
201900052346,30,3,2019,0:20,5,13,13208,2,1,1,3,RABATAU (BOULEVARD),43,
201900052347,29,3,2019,22:40,5,13,13204,2,1,1,2,SAKAKINI (BOULEVARD),43,
201900052348,29,3,2019,16:20,1,13,13205,2,1,1,6,CAMAS (RUE DU),43,
201900052349,11,7,2019,10:45,1,78,78372,2,1,1,6,ABREUVOIR (AVENUE DE L'),48,
201900052350,29,3,2019,13:50,1,13,13206,2,3,1,6,TROIS FRERES (RUE DES),43,
201900052351,28,3,2019,15:10,1,13,13214,2,1,1,1,AMPERE (BOULEVARD),43,
201900052352,28,3,2019,13:00,1,13,13206,2,3,1,3,GOUFFE (COURS),43,
201900052353,27,6,2019,18:00,1,78,78498,2,3,1,3,DEVAUX BD,48,
201900052354,30,3,2019,15:30,1,13,13047,1,1,1,2,RASSUEN ROUTE DE,43,
201900052355,26,3,2019,20:00,5,13,13028,2,1,1,3,BODIN (AVENUE EMILE),43,
201900052356,30,3,2019,4:00,5,13,13001,2,1,1,6,ROI RENE (BD DU),43,
201900052357,10,7,2019,10:20,1,77,77152,2,2,1,5,D372 MONTEBELLUNA(ROND POINT DE),48,
201900052358,29,3,2019,16:00,1,13,13001,2,1,1,2,VAIR GUILLAUME DU (RUE),43,
201900052359,26,3,2019,17:00,1,11,11069,1,1,1,3,ROCADE OUEST,43,
201900052360,30,3,2019,16:00,1,6,6088,2,1,1,6,DEUDON (RUE YON),43,
201900052361,11,7,2019,10:30,1,76,76322,2,2,1,3,POUDRIERE. CHEMIN DE LA,49,
201900052362,29,3,2019,14:05,1,6,6088,2,9,1,1,VAUBAN (R. MARECHAL),43,
201900052363,11,7,2019,13:00,1,76,76540,2,2,1,3,MALOUET. RUE,49,
201900052364,10,7,2019,23:05,3,76,76157,1,1,1,7,MAUPASSANT. COTE GUY DE,49,
201900052365,30,3,2019,2:26,5,6,6104,2,1,1,6,KENNEDY (AVENUE PRESIDENT),43,
201900052366,10,7,2019,13:35,1,76,76540,1,1,1,4,MATHILDE. PONT,49,
201900052367,29,3,2019,19:55,5,6,6027,2,1,1,2,RENOIR AVENUE AUGUSTE,43,
201900052368,28,3,2019,12:20,1,6,6027,2,1,1,4,VAL FLEURI CHEMIN DU,43,
201900052369,28,3,2019,10:45,1,6,6004,2,9,1,3,GAROUPE BD DE LA,43,
201900052370,16,3,2019,12:00,1,4,4112,2,2,1,3,RD 4096 / Av René Cassin,43,
201900052371,11,7,2019,15:30,1,72,72181,2,1,1,3,LEDRU ROLLIN QUAI N° 103 ET plus,47,
201900052372,30,3,2019,13:10,1,75,75116,2,1,1,4,ECHANGEUR MUETTE,48,
201900052373,11,7,2019,15:50,1,71,71059,1,1,1,1,R.D 290,46,
201900052374,29,3,2019,16:15,1,75,75118,2,1,1,5,PORTE DE LA CHAPELLE,48,
201900052375,29,3,2019,9:40,1,75,75118,2,1,1,6,PORTE DE CLIGNANCOURT,48,
201900052376,12,7,2019,7:40,1,69,69290,2,2,1,5,TEMPS MODERNES (DES)            (AV),45,
201900052377,10,7,2019,20:20,2,69,69029,2,1,1,6,FRANKLIN ROOSEVELT                  (AV),45,
201900052378,27,3,2019,19:45,5,75,75116,2,1,1,3,PORTE DAUPHINE,48,
201900052379,10,7,2019,17:45,1,69,69283,2,1,1,3,JOSEPH MARIE JACQUARD     R,45,
201900052380,27,3,2019,16:40,1,75,75112,2,1,1,3,PORTE DOREE,48,
201900052381,12,7,2019,2:05,5,67,67482,2,3,1,3,RHIN TORTU (RUE DU),48,
201900052382,27,3,2019,12:20,1,75,75120,2,1,1,4,PORTE DES LILAS,48,
201900052383,29,3,2019,11:35,1,75,75105,2,1,1,3,BOULEVARD DE L HOPITAL,48,
201900052384,10,7,2019,18:45,1,67,67482,2,3,1,3,MICHEL ANGE (RUE),48,
201900052385,30,3,2019,18:20,1,75,75105,2,2,1,6,BOULEVARD SAINT MICHEL,48,
201900052386,10,7,2019,18:00,1,67,67447,2,1,1,2,MARAIS (RUE DU),48,
201900052387,30,3,2019,16:10,1,75,75105,2,2,1,6,QUAI DE LA TOURNELLE,48,
201900052388,10,7,2019,17:15,1,67,67482,2,1,1,6,SEBASTOPOL (RUE DE),48,
201900052389,29,3,2019,12:55,1,75,75105,2,1,1,2,RUE DE L EPEE DE BOIS,48,
201900052390,11,7,2019,14:20,1,66,66136,2,1,1,6,ESPAGNE (ROUTE D'),42,
201900052391,28,3,2019,14:40,1,75,75106,2,2,1,3,RUE DE VAUGIRARD,48,
201900052392,11,7,2019,17:10,1,66,66136,2,1,1,2,ARGELES SUR MER AVENUE D',42,
201900052393,28,3,2019,11:00,1,75,75105,2,2,1,3,PONT DE SULLY,48,
201900052394,27,3,2019,14:05,1,75,75105,2,1,1,3,RUE DES FOSSES SAINT BERNARD,48,
201900052395,29,3,2019,8:45,1,75,75120,2,3,1,3,RUE DES MARAICHERS,48,
201900052396,11,7,2019,21:00,5,66,66136,2,1,1,6,LESAGE (ALAIN),42,
201900052397,30,3,2019,18:00,1,75,75119,2,1,1,3,AVENUE CORENTIN CARIOU,48,
201900052398,10,7,2019,16:20,1,66,66136,2,1,1,7,CABESTANY-A-BOMPAS CHEMIN DE,42,
201900052399,30,3,2019,18:25,1,75,75119,2,2,1,3,BOULEVARD DE LA VILLETTE,48,
201900052400,11,7,2019,20:20,1,64,64189,2,1,1,2,Route de la Corniche,43,
201900052401,30,3,2019,8:50,1,75,75110,2,2,1,6,BOULEVARD DE LA VILLETTE,48,
201900052402,29,3,2019,8:25,1,75,75119,2,1,1,6,AVENUE SIMON BOLIVAR,48,
201900052403,28,3,2019,20:38,5,75,75119,2,2,1,6,RUE RIQUET,48,
201900052404,29,3,2019,19:40,5,75,75118,2,5,1,3,AVENUE DE LA PORTE DE CLIGNANCOURT,48,
201900052405,3,7,2019,23:15,5,64,64483,2,1,1,2,HUGO VICTOR (BOULEVARD),43,
201900052406,28,3,2019,23:10,5,75,75118,2,2,1,6,AVENUE DE LA PORTE DE CLIGNANCOURT,48,
201900052407,28,3,2019,8:30,1,75,75118,2,2,1,3,RUE DE LA CHAPELLE,48,
201900052408,11,7,2019,14:15,1,64,64129,2,1,1,4,BAYONNE DE,43,
201900052409,30,3,2019,20:30,5,75,75117,2,1,1,2,BOULEVARD GOUVION SAINT CYR,48,
201900052410,11,7,2019,12:00,1,64,64445,2,1,1,3,TOURASSE,43,
201900052411,29,3,2019,6:07,1,75,75117,2,2,1,6,RUE JEAN OESTREICHER,48,
201900052412,11,7,2019,8:30,1,64,64335,2,1,1,1,D817,43,
201900052413,30,3,2019,16:35,1,75,75108,2,2,1,6,AVENUE CESAR CAIRE,48,
201900052414,30,3,2019,1:40,5,75,75116,2,2,1,3,AVENUE KLEBER,48,
201900052415,10,7,2019,17:20,1,64,64122,2,1,1,3,7 RUE LUIS MARIANO ,43,
201900052416,29,3,2019,15:30,1,75,75116,2,2,1,6,AVENUE FOCH,48,
201900052417,28,3,2019,7:40,1,75,75117,2,3,1,4,AVENUE DE LA GRANDE ARMEE,48,
201900052418,12,7,2019,1:40,5,64,64024,2,1,1,7,ETCHECOPAR (ALLEE),43,
201900052419,30,3,2019,18:30,1,75,75115,2,3,1,3,RUE DE LA CROIX NIVERT,48,
201900052420,13,7,2019,13:30,1,62,62548,2,1,1,1,RUE ROBELIN,50,
201900052421,29,3,2019,19:15,2,75,75115,2,2,1,3,RUE PEGOUD,48,
201900052422,29,3,2019,11:40,1,75,75115,2,1,1,3,RUE DE LA PORTE D ISSY,48,
201900052423,28,3,2019,19:05,2,75,75115,2,7,1,6,AVENUE ERNEST RENAN,48,
201900052424,11,7,2019,13:50,1,62,62193,2,1,1,2,DORET (RUE M.),50,
201900052425,28,3,2019,10:37,1,75,75115,2,2,1,6,RUE FONDARY,48,
201900052426,28,6,2019,9:35,1,59,59350,2,1,1,6,MONTEBELLO BD PAIRS DE 78 -196,50,
201900052427,30,3,2019,14:00,1,75,75114,2,1,1,6,RUE D ODESSA,48,
201900052428,30,3,2019,11:40,1,75,75113,2,4,1,2,AVENUE PIERRE DE COUBERTIN,48,
201900052429,24,6,2019,8:20,1,59,59346,2,9,1,3,CHANZY RUE,50,
201900052430,29,3,2019,16:18,1,75,75113,2,1,1,6,BOULEVARD VINCENT AURIOL,48,
201900052431,28,3,2019,18:20,1,75,75113,2,3,1,6,AVENUE DE FRANCE,48,
201900052432,28,3,2019,6:30,1,75,75113,2,7,1,3,PLACE VALHUBERT,48,
201900052433,10,7,2019,20:15,1,58,58194,2,2,1,3,CHAUVELLES,46,
201900052434,29,3,2019,11:25,1,75,75112,2,1,1,3,AVENUE DE SAINT MAURICE,48,
201900052435,29,3,2019,9:20,1,75,75111,2,5,1,6,AVENUE LEDRU ROLLIN,48,
201900052436,29,3,2019,4:00,5,75,75112,2,2,1,6,RUE DE BERCY,48,
201900052437,28,3,2019,17:40,1,75,75112,2,1,1,3,AVENUE DE SAINT MAURICE,48,
201900052438,29,3,2019,20:30,5,75,75110,2,3,1,3,RUE DU FAUBOURG SAINT MARTIN,48,
201900052439,9,7,2019,17:30,1,58,58194,2,4,1,3,COLBERT,46,
201900052440,28,3,2019,10:00,1,75,75108,2,1,1,3,AVENUE DES CHAMPS ELYSEES,48,
201900052441,11,7,2019,18:00,1,56,56121,2,6,1,3,FRANCE ( AVE ANATOLE ),47,
201900052442,28,3,2019,9:48,1,75,75107,2,2,1,3,PONT ALEXANDRE III,48,
201900052443,11,7,2019,15:58,1,56,56121,2,6,1,3,LE MAUX ( BD JEAN ),47,
201900052444,28,3,2019,23:27,5,75,75103,2,3,1,3,RUE DU TEMPLE,48,
201900052445,30,3,2019,18:20,1,75,75101,2,1,7,2,QUAI DE LA MEGISSERIE,48,
201900052446,10,7,2019,18:00,1,56,56162,2,1,1,7,PENHER (ROUTE DU),47,
201900052447,30,3,2019,16:50,1,75,75101,2,3,1,3,AVENUE GENERAL LEMONNIER,48,
201900052448,9,7,2019,21:50,2,56,56121,2,1,2,7,SAINT-MARCEL (RUE),47,
201900052449,30,3,2019,10:40,1,94,94081,2,1,1,3,ROUGET DE L ISLE (AV),48,
201900052450,27,6,2019,14:50,1,54,54304,2,1,1,3,ONZE NOVEMBRE 1918 (RUE DU),48,
201900052451,27,3,2019,22:35,5,94,94080,2,2,1,3,REPUBLIQUE (AV DE LA),48,
201900052452,21,6,2019,10:30,1,54,54184,2,2,1,3,BRIGACHTAL (AVENUE DE),48,
201900052453,29,3,2019,21:00,5,94,94068,2,2,1,3,BONNEUIL (QU DE),48,
201900052454,4,6,2019,10:00,1,54,54274,2,2,1,7,MALGRANGE (AVENUE DE LA),48,
201900052455,27,3,2019,16:00,1,94,94068,2,2,1,3,BOIS DES MOINES (R DU),48,
201900052456,12,6,2019,14:00,1,54,54395,2,1,1,3,JAURES (BOULEVARD JE,48,
201900052457,28,3,2019,8:45,1,94,94042,2,1,1,2,GENERAL GALLIENI (AV DU),48,
201900052458,28,3,2019,11:15,1,94,94046,2,2,1,3,LEON BLUM (AV),48,
201900052459,30,6,2019,19:20,1,54,54304,2,6,1,3,av des quatre vents,48,
201900052460,30,3,2019,14:04,1,94,94043,2,1,1,6,PROFESSEUR BERGONIE (R DU),48,
201900052461,29,3,2019,14:00,1,94,94043,2,2,7,3,FONTAINEBLEAU (AV DE),48,
201900052462,29,6,2019,14:20,1,54,54304,2,2,1,3,RESISTANCE (AV. DE LA -IMPAIR-),48,
201900052463,8,7,2019,20:30,1,54,54547,2,2,1,3,GEMBLOUX (RUE DE),48,
201900052464,28,3,2019,12:15,1,94,94041,2,1,1,6,VERDUN (AV DE),48,
201900052465,27,3,2019,20:10,5,94,94041,2,9,1,6,CARNOT (R),48,
201900052466,10,7,2019,8:35,1,52,52121,2,1,1,3,BOURGOGNE (RUE DE),48,
201900052467,28,3,2019,16:40,1,94,94054,2,2,1,3,MARCEL CACHIN (AV),48,
201900052468,28,3,2019,10:57,1,94,94022,2,2,1,3,GAMBETTA (AV),48,
201900052469,28,3,2019,14:30,1,94,94060,2,3,1,3,PONT BANNERET (RTE DU),48,
201900052470,12,7,2019,7:50,1,51,51454,2,6,1,3,RUE DU GENERAL KOENIG,49,
201900052471,28,3,2019,21:35,5,94,94069,2,2,1,3,NATIONALE 6 - PONT DE CHARENTON (RTE),48,
201900052472,11,7,2019,16:50,1,51,51506,2,1,1,3,AVENUE DU PRESIDENT ROOSEVELT,48,
201900052473,28,3,2019,18:20,1,94,94017,2,1,1,4,STALINGRAD (BD DE),48,
201900052474,10,7,2019,8:35,1,50,50602,1,1,1,6,Axe Nord-Sud,49,
201900052475,28,3,2019,8:39,1,94,94004,2,1,1,3,LEON REVILLON (BD),48,
201900052476,9,7,2019,8:50,1,50,50129,2,1,1,3,ABBAYE (RUE DE L'),49,
201900052477,28,3,2019,15:30,1,93,93073,1,9,1,3,CHAPIT RE ( RUE DU),49,
201900052478,12,7,2019,1:25,5,49,49007,2,1,1,6,BOUCHEMAINE ROUTE,47,
201900052479,28,3,2019,8:30,1,93,93078,2,1,1,5,VAUBAN (AVENUE),48,
201900052480,11,7,2019,17:35,1,49,49007,2,1,1,3,JOFFRE BOULEVARD,47,
201900052481,27,3,2019,23:30,5,93,93073,2,9,1,6,CHAPIT RE ( RUE DU),48,
201900052482,11,7,2019,19:01,1,49,49007,2,1,1,2,RAMON BOULEVARD,47,
201900052483,30,3,2019,15:20,1,93,93039,2,1,1,6,EPINAY (AVENUE DU PONT D' ),48,
201900052484,10,7,2019,9:05,1,49,49007,2,2,1,6,MAINE,47,
201900052485,27,3,2019,7:45,1,93,93066,2,3,1,3,ROUSSEAU JEAN JACQUES,48,
201900052486,28,3,2019,16:00,1,93,93055,2,1,1,6,SCANDICCI,48,
201900052487,13,7,2019,20:25,1,45,45234,2,1,1,6,38 AV DE LA MOUILLERE,47,
201900052488,28,3,2019,14:08,1,93,93055,2,1,1,5,ANATOLE FRANCE (AVENUE),48,
201900052489,12,7,2019,19:10,1,45,45234,2,1,1,6,AVENUE DE LA MARNE,47,
201900052490,27,3,2019,12:05,1,93,93048,2,3,1,3,MARCEAU (RUE),48,
201900052491,12,7,2019,8:25,1,45,45302,2,2,1,3,R A FAUCHEUX - CH DU MOULIN,47,
201900052492,28,3,2019,7:10,2,93,93046,2,1,1,3,WINSTON CHURCHILL AVENUE,48,
201900052493,13,7,2019,18:00,3,44,44109,2,1,1,6,Bd de la Chauvinière,47,
201900052494,29,3,2019,21:20,5,93,93063,2,1,1,2,KERAUTRET AVENUE PIERRE,48,
201900052495,28,3,2019,22:10,5,93,93031,2,1,1,6,RESISTANCE (PONT),48,
201900052496,13,7,2019,11:55,1,44,44109,2,1,1,6,STRASBOURG ( RUE DE ),47,
201900052497,28,3,2019,19:55,5,93,93031,2,9,1,6,PARIS (RUE DE),48,
201900052498,29,3,2019,8:25,1,93,93029,2,9,1,6,RAYMOND JUSTICE,48,
201900052499,11,7,2019,19:45,1,44,44162,2,1,1,1,rue du danube,47,
201900052500,11,7,2019,18:30,1,44,44109,2,2,1,3,BOULEVARD DE LA BEAUJOIRE,47,
201900052501,11,7,2019,18:55,1,42,42270,1,1,1,6,RD 108,45,
201900052502,30,3,2019,13:00,1,93,93013,2,3,1,6,LECLERC (AVENU DE LA DIVISION),48,
201900052503,28,3,2019,9:30,1,93,93027,2,9,1,3,JOLLOIS (RUE),48,
201900052504,29,3,2019,8:30,1,93,93057,2,1,1,4,BRIAND ( AV. ARISTIDE) 31 A 91,48,
201900052505,28,3,2019,17:00,1,93,93010,2,1,1,6,SAKHAROV (RUE ANDREI),48,
201900052506,28,3,2019,17:53,1,93,93007,2,9,7,1,ARISTIDE BRIAND (AVENUE COTE PAIRS),48,
201900052507,28,3,2019,11:36,1,93,93007,2,1,1,3,"""REPUBLIQUE (AVENUE DE LA """"COTE PAIRS""""",48,
201900052508,30,3,2019,10:40,1,93,93005,2,4,1,3,MARECHAL JUIN (AVENUE DU),48,
201900052509,29,3,2019,15:00,1,93,93005,2,1,1,3,JEAN CHARCOT [CD115] (RUE),48,
201900052510,29,3,2019,12:10,1,93,93005,2,1,1,3,PAUL CEZANNE (RUE),48,
201900052511,19,6,2019,12:10,1,40,40088,2,1,1,3,CHAULET (RUE GEORGES),43,
201900052512,12,7,2019,18:50,1,37,37261,2,1,1,7,FUYE( RUE DE LE ),47,
201900052513,29,3,2019,18:50,2,93,93001,2,3,1,3,JEAN JAURES (AVE)  => 53,48,
201900052514,12,7,2019,19:10,1,35,35238,2,2,1,3,VOLCLAIR (BD LOUIS),48,
201900052515,27,3,2019,19:10,2,92,92064,2,1,1,6,MONT VALERIEN,48,
201900052516,12,7,2019,19:45,1,35,35238,1,1,1,2,RN 137,48,
201900052517,27,3,2019,14:00,1,92,92063,2,1,1,2,BONAPARTE (AVENUE NAPOLEON) SUD,48,
201900052518,12,7,2019,16:50,1,35,35189,1,1,1,5,RD 137,48,
201900052519,29,3,2019,16:45,1,92,92062,2,1,1,6,BRAZZA (RUE),48,
201900052520,28,3,2019,18:30,1,92,92051,2,1,1,3,CHATEAU (RUE DU),48,
201900052521,12,7,2019,13:45,1,35,35238,2,9,1,1,CUCILLE (AVENUE DE),48,
201900052522,12,7,2019,12:30,1,35,35238,2,6,1,3,ROCHESTER (AVENUE DE),48,
201900052523,11,7,2019,16:15,1,35,35206,1,1,1,4,ROCADE 6-7,48,
201900052524,11,7,2019,17:30,1,35,35278,1,1,1,3,RN 136,48,
201900052525,10,7,2019,14:20,1,35,35238,1,1,1,2,RN136,48,
201900052526,10,7,2019,10:00,1,35,35238,2,9,1,3,GAYEULLES (AVENUE DES),48,
201900052527,13,7,2019,6:55,1,34,34129,1,1,1,1,CALADE (ALLEE DE LA),43,
201900052528,10,7,2019,20:40,1,34,34172,2,3,1,5,PAVELET (AVENUE DU COLONEL),43,
201900052529,11,7,2019,22:24,5,34,34172,2,1,1,6,HEIDELBERG (AVENUE DE),43,
201900052530,13,7,2019,16:40,1,33,33162,2,4,1,1,AVE DU MEDOC,44,
201900052531,12,7,2019,13:10,1,33,33063,2,3,1,3,Crs de la Somme / R. Pascal Mothes,44,
201900052532,22,6,2019,23:30,5,33,33039,2,2,1,3,RUE LEON GAMBETTA,44,
201900052533,8,7,2019,5:49,3,33,33281,2,1,1,6,AVE DE LA LIBERATION,44,
